RD,RD*,RD*_mu,RJpsi,BKnunu,BKsnunu,RK,RK*,RK*_low
0.3261809422199531,0.268800657344222,0.2692290434305038,0.2837441263109161,7.5583051595582115e-06,1.6388796827899937e-05,1.0008916188164487,0.9961239595867925,0.9245828153625559
0.3307597900314176,0.27257407222334823,0.27300847197954436,0.2877273185662713,1.4598031519652826e-05,3.1653149865870985e-05,1.0009188508499125,0.9960536264053104,0.9243914017124154
0.33835283657587284,0.2788314108427649,0.2792757828840826,0.29433252252908126,6.058266758449447e-06,1.3136236856528217e-05,1.0009185419679503,0.996054362055969,0.9243962763945095
0.3345804571145592,0.27572257012279,0.2761619876222736,0.2910508494236056,3.791386185466459e-06,8.220937262234701e-06,1.0008793420462712,0.9961564710741616,0.9246795033675429
0.34153828483947546,0.2814564831438142,0.28190503874799555,0.2971035304197852,2.9852936055406726e-06,6.473065043327883e-06,1.000911377902172,0.9960725847402808,0.9244469972281308
0.3474737878792969,0.2863478823757732,0.2868042333752034,0.3022668587553413,2.9747419015044885e-06,6.450185515355911e-06,1.0009288998664791,0.99602823544791,0.9243313758401599
0.34829690695623344,0.2870261799372874,0.28748361193570554,0.30298286428133975,4.290435534646403e-06,9.303038118545212e-06,1.0009151738216933,0.9960628420505312,0.924423848625461
0.34669312867027724,0.2857044913420714,0.2861598169728691,0.30158769778487093,9.729712010903947e-06,2.109712644610549e-05,1.000892404386783,0.9961217733712235,0.924585478267764
0.3382680887026221,0.27876150558451385,0.27920576621823223,0.2942587290429712,5.272594113690798e-06,1.1432670519298381e-05,1.0008826840046683,0.9961475333438228,0.924655349460004
0.334943221514772,0.2760214938205713,0.27646138771306505,0.29136639045454255,8.560796030932629e-06,1.8562540540723536e-05,1.0008648058440912,0.9961957089578246,0.9247949964515777
0.3344291236258793,0.27559793112357356,0.2760371499865734,0.2909192835476368,1.0946741721438665e-05,2.373599680530942e-05,1.0009203713226045,0.9960497586806635,0.9243823614873118
0.3614923035457853,0.2979004439514941,0.2983752062028639,0.31446166605918263,3.717985125507453e-06,8.061766573105982e-06,1.0009701277285998,0.9959283216504652,0.9240854506098503
0.33502052603063887,0.2760852998295826,0.2765252954093284,0.29143374666404603,1.1236712824278772e-05,2.4364745379438838e-05,1.000925011149888,0.9960380611769385,0.9243519293936048
0.3400786913162565,0.28025365535484104,0.28070029401918506,0.29583383378632766,3.7680317290146714e-06,8.170285417267506e-06,1.0009170642399372,0.9960580903735117,0.9244075437948888
0.34650213121526235,0.2855471570462325,0.286002231934238,0.30142161872023615,3.4894836832956683e-06,7.566305331266514e-06,1.000933398408183,0.9960170446756178,0.9243019329452
0.3431169143275313,0.2827574315001595,0.2832080604183638,0.29847680319673536,3.860366365192152e-06,8.370495543160386e-06,1.0009256445809809,0.9960364125829123,0.9243510966748953
0.3242276308210233,0.26719094329262816,0.2676167639867448,0.28204492272754433,6.308288900473531e-06,1.3678366778290355e-05,1.0008830506613349,0.9961466369497525,0.9246465986397974
0.3410796929389439,0.281078582447817,0.28152653579379405,0.2967046216098451,4.9755373627786425e-06,1.0788537296353621e-05,1.0009256878843498,0.996036317983635,0.9243500120562617
0.3302874524336282,0.2721848082990871,0.2726185876875752,0.28731641373543965,9.934597987272038e-06,2.1541350151642743e-05,1.0009085343046888,0.9960799509341741,0.9244623375745349
0.3252703225542906,0.2680502312425238,0.26847742137897596,0.28295198177571756,9.563331971171392e-06,2.073632959141236e-05,1.000893709155952,0.9961184752197714,0.9245669203545609
0.3277251737063048,0.27007317987684076,0.2705035939750896,0.28508739060714605,4.719864168443309e-06,1.0234173632743314e-05,1.000857654564413,0.9962153191078421,0.9248506428593728
0.33685750369285067,0.27759907512394144,0.27804148319881355,0.29303167585358775,3.080089812826968e-06,6.678617946674927e-06,1.0008930261530606,0.9961201942810991,0.9245770734871772
0.3167142412343168,0.26099921326975944,0.2614151662388103,0.2755089736607807,4.904211417705401e-06,1.0633884524344126e-05,1.0008573259913542,0.9962162778706903,0.9248483887535754
0.3291029081245429,0.2712085531882536,0.27164077672451953,0.2862858828981075,5.721709536824478e-06,1.2406494399325988e-05,1.0008574353069868,0.9962159154624086,0.924853059081886
0.3520761077002971,0.29014058034602147,0.2906029757467306,0.30627040429838015,5.4841534964847474e-06,1.1891401752858967e-05,1.0009222060625071,0.9960449937624821,0.9243778299407053
0.34298725801474744,0.28265052671522395,0.28310098525989064,0.2983639535316349,6.654968490909367e-06,1.4430100818501003e-05,1.0008927319475898,0.9961209295408361,0.9245818688657699
0.3455302825187557,0.28474622203170463,0.28520002047412374,0.30057615579299035,4.970540409761737e-06,1.0777722982292557e-05,1.0009058687513195,0.9960867110961347,0.9244877472760074
0.33950342596792554,0.2797796099875878,0.2802254931685091,0.29533343545028956,8.22644105056022e-06,1.7837522851380645e-05,1.000931509947719,0.9960217879598098,0.9243112376319899
0.34387464796215417,0.283381863609472,0.2838334876815941,0.29913594925818376,3.12005508816084e-06,6.76526930070635e-06,1.0009223433964864,0.9960447070422459,0.9243734489916575
0.3643292904536641,0.3002383954750508,0.3007168837065157,0.3169295924826932,5.5466777218017935e-06,1.2026945195211334e-05,1.0009905071883796,0.995881281763436,0.9239768277057496
0.3591096328952566,0.29593690311815557,0.2964085360856216,0.3123889654438066,3.787619918565627e-06,8.21275667785673e-06,1.0009677971671629,0.9959338040046952,0.924098274233598
0.3552704312206887,0.2927729954323532,0.2932395860980751,0.3090491640428812,5.718694481903037e-06,1.2399962106313864e-05,1.0009276047554803,0.9960314164389555,0.9243430108582685
0.34357613377047846,0.28313581651836356,0.28358704846664107,0.29887622226501476,6.257193685784487e-06,1.3567597966951041e-05,1.0008932525963956,0.9961195631078122,0.9245779586677983
0.35133398213842426,0.28952897553996776,0.2899903962295686,0.30562479759177874,1.1307827343830064e-05,2.4518985418217015e-05,1.0009034620580735,0.9960928963234132,0.9245071369601313
0.3515878906744884,0.28973824475817,0.2901999989589328,0.3058457015399537,5.493219395796286e-06,1.1911059229850889e-05,1.000918104826028,0.9960553732330474,0.9244050182125177
0.34570075860557714,0.28488679595714705,0.2853408184314155,0.30072454727852216,1.1982350565865157e-05,2.59815199267676e-05,1.0009567634288332,0.9959601038787091,0.9241572010722826
0.35864641440621947,0.29555518367459405,0.2960262082979409,0.3119860254094693,6.054037280568285e-06,1.312706131863426e-05,1.0009792742525496,0.9959070376284018,0.924034693957421
0.344177420277761,0.2836313803033915,0.28408340202885435,0.2993993375481918,3.373409971491079e-06,7.314621508761551e-06,1.0009251113792752,0.9960377431980044,0.9243550548087524
0.3431854052470507,0.28281384203457177,0.28326456085393253,0.2985363488080116,3.3881537278288747e-06,7.346600595504773e-06,1.000906931485516,0.9960839877561276,0.9244791667688036
0.35641494232169724,0.293716188179228,0.2941842820058848,0.310044792321334,4.208560842440973e-06,9.12550868830162e-06,1.0009386871367192,0.9960039020576517,0.9242721992422067
0.3418419245268605,0.2817066745008106,0.2821556288335478,0.29736762967446934,5.2456174571282115e-06,1.1374177296771765e-05,1.0008941613000215,0.9961171854465577,0.9245708140391538
0.35485375431092636,0.2924296481015467,0.29289569157656414,0.30868672988258766,2.9028168421168667e-06,6.294231121218424e-06,1.000947712957782,0.9959818490417074,0.9242154052746538
0.36293150182810113,0.2990864267632824,0.2995630791087509,0.3157135801308027,5.016567971788278e-06,1.0877528517196719e-05,1.0009533809258877,0.9959680799242024,0.9241843261137742
0.3380110509236448,0.27854976224131955,0.27899368542085257,0.2940352165776508,9.77999908150073e-06,2.1206128246481902e-05,1.0009303032252583,0.9960248041355114,0.924318389446437
0.35158907081110224,0.28973923774192595,0.2902009935251965,0.30584675034312875,3.2251029939913847e-06,6.993054476208974e-06,1.0009302050978395,0.9960249504422488,0.9243244724792871
0.34751092293727665,0.2863784475727561,0.2868348472837779,0.3022991220283499,5.757727128503697e-06,1.2484595253604768e-05,1.0008992227769362,0.9961039460161142,0.9245348174897289
0.3542384746876759,0.29192259330467396,0.2923878286893386,0.3081514859643029,3.217725536498533e-06,6.9770576400843875e-06,1.0009256382502405,0.9960363853007187,0.9243536063815033
0.3504636221831959,0.2888117715546574,0.2892720492403174,0.30486772343995305,2.947720512204977e-06,6.391598291112413e-06,1.0009312271480257,0.9960224134993018,0.9243173668377107
0.3498557273339815,0.288310843356409,0.28877032271562936,0.30433894797442956,5.0318736340872985e-06,1.0910690650370416e-05,1.0009483235499228,0.9959804135224787,0.9242093511106939
0.34895841425623053,0.287571358402667,0.28802965924890916,0.3035583521004367,3.30833332237113e-06,7.17351468731407e-06,1.0009368721738956,0.9960084361562971,0.9242804650222426
0.329399938589513,0.2714533710060905,0.2718859847071176,0.2865443120785192,3.005198812994562e-06,6.516226083637012e-06,1.000880233027485,0.9961541176830295,0.9246705045165151
0.3269868955229424,0.2694647395945876,0.2698941840250123,0.2844451241678714,1.205463713750576e-05,2.6138298067597716e-05,1.0008367196117305,0.9962736419476067,0.9250300318064157
0.32333595132634985,0.26645612845388683,0.2668807780777548,0.2812692574221223,8.527319818523195e-06,1.848992804643492e-05,1.0008854364386517,0.9961403066954347,0.9246279054567619
0.35506560923940067,0.29260420471141857,0.29307052637632475,0.3088709897258192,5.50033526310493e-06,1.1926489306763793e-05,1.0009265044523847,0.9960341762718208,0.9243499861246018
0.33843126581515,0.2788959821027629,0.27934045705094623,0.29440068166174344,4.765451607812403e-06,1.0333023363030315e-05,1.0008831462909453,0.9961463062745809,0.9246515650710251
0.3507949795342504,0.28908483859799056,0.28954555146905125,0.30515597112954645,3.0026711828524395e-06,6.510749623531048e-06,1.0009303464380919,0.9960246055985796,0.9243231433474417
0.3528976431262393,0.29081768213200987,0.2912811566259817,0.3069851508611421,9.173605604901457e-06,1.9891271027192293e-05,1.0009697891416873,0.9959291754082584,0.9240846863394805
0.3339287371733679,0.27518555207376727,0.2756241137306148,0.2904839785352006,7.166667428008243e-06,1.5539600605369717e-05,1.0009097104401954,0.9960769118805309,0.9244552874072146
0.3261398519583924,0.26876679406144843,0.2691951261800086,0.28370838042107577,7.116200333028272e-06,1.5430173850345896e-05,1.0008894222364688,0.9961297477391928,0.924599053689164
0.3325813343227824,0.27407510419084036,0.2745118961332013,0.28931179523482486,4.412164473885949e-06,9.566982995733058e-06,1.000869577671332,0.9961827612386568,0.9247552735838562
0.3237214397603495,0.2667738064316091,0.26719896233707074,0.28160459617654837,8.542991680996761e-06,1.852390949566674e-05,1.0008864786637925,0.9961375424205846,0.9246201710874892
0.3320145471333753,0.27360798960407473,0.2740440371085722,0.28881871128713993,1.0392187080613999e-05,2.2533578106107235e-05,1.0008471547712123,0.9962443722982547,0.9249400850847914
0.34076628788250185,0.2808202910526376,0.2812678327610873,0.2964319704107981,2.9961716941437265e-06,6.496652220546496e-06,1.0009003316903364,0.9961011115567983,0.9245234166952486
0.3583202438007021,0.2952863029596748,0.2957568990693706,0.3117021941247736,9.749293794530109e-06,2.113958977341708e-05,1.0009247405090589,0.9960385764995866,0.9243631322656952
0.34374173183374,0.2832723336285986,0.28372378314340957,0.2990203302960072,3.4231556252304277e-06,7.422485656771523e-06,1.0009243706580209,0.9960396067612172,0.9243598022024182
0.3323743692017639,0.27390460597529304,0.2743411261955992,0.289131820269568,6.816274583439205e-06,1.4779838305603275e-05,1.0009075356711108,0.9960825036176426,0.9244703465098029
0.3612002276680845,0.29765971992509294,0.2981340985359501,0.3142075585927213,2.999100108709503e-06,6.503006793918363e-06,1.0009621171851455,0.995947205184693,0.9241321096574259
0.3365400735716595,0.2773375566777425,0.2777795479721317,0.29275562093155083,1.4499847636567906e-05,3.144025364978581e-05,1.0009351690239425,0.9960127365905517,0.9242863644549353
0.35020647436821495,0.288599817243903,0.2890597571391877,0.3046439846558815,8.186545854992889e-06,1.775105127355596e-05,1.0009079538352537,0.9960813096855832,0.9244748915380648
0.3476851552016816,0.2865219952419514,0.28697862372408667,0.30245064892968515,1.5233223475809518e-05,3.303049383119089e-05,1.000887791217072,0.9961339241444594,0.9246207805481476
0.32552159654427204,0.26825726582415155,0.2686847859104521,0.28317052494393125,3.229060854866572e-06,7.001628947372741e-06,1.0008727873343342,0.9961741211152491,0.9247270038256445
0.31895251067048397,0.2628437568182872,0.2632626494259428,0.277456061630513,5.6445169511166365e-06,1.2239100505544496e-05,1.000866319083681,0.9961916724219091,0.924775741809841
0.3395669139887568,0.2798318273503035,0.28027779374976347,0.2953885526600692,1.2434649655837797e-05,2.6962291108815724e-05,1.0008706313531721,0.9961798677523594,0.9247502912047022
0.34436555430870697,0.28378636038169736,0.2842386290980464,0.29956293168792514,8.721174573607747e-06,1.891029531142311e-05,1.0008915165703207,0.996124116196331,0.9245915051522007
0.35540479076317705,0.29288370722767987,0.2933504743341653,0.3091660302909702,8.330564493724074e-06,1.806333116992635e-05,1.0009223218734233,0.9960446790675938,0.9243783730532482
0.33671333711080575,0.2774802350911261,0.2779224537713189,0.29290622809926864,7.709662276988432e-06,1.6717011839152782e-05,1.000872633331567,0.9961744754510792,0.9247331346148248
0.3435712430816015,0.2831317745398025,0.2835830000464038,0.29887195523310195,8.819609791843554e-06,1.9123733938890284e-05,1.000888393593612,0.996132356438846,0.9246144630366054
0.3370851232760625,0.27778661672984495,0.27822932368872144,0.2932296423787312,8.723466581083288e-06,1.891526275632541e-05,1.0008700353025677,0.9961814956501652,0.9247538028969957
0.33279247875570317,0.27424911836963456,0.27468618763740343,0.28949548379701223,3.2576348793863965e-06,7.063592794068509e-06,1.0008788588030948,0.9961577727299532,0.9246825502653496
0.3467942274575936,0.2857878139049498,0.286243272326442,0.30167565276324204,7.795958833126004e-06,1.6904132791168475e-05,1.0008973918524247,0.9961087086814809,0.9245488556881792
0.3363369211754421,0.27717010437910755,0.27761182880572643,0.2925788583080041,4.6447500443013595e-06,1.0071287364534104e-05,1.0009047164607532,0.9960897627585836,0.9244909949017259
0.3525698259935134,0.29054755020842216,0.2910105941946729,0.30670000199562336,1.518321113160147e-05,3.2921995246465934e-05,1.000980877571372,0.9959033997980693,0.9240234188618662
0.3457780820311156,0.2849505118733998,0.28540463589136417,0.3007918052023177,1.0452027218724481e-05,2.2663294996700004e-05,1.0009547138849157,0.9959650161843482,0.9241694864414823
0.3495309454983573,0.28804315608119535,0.2885022088287294,0.30405637795716817,3.05986762960954e-06,6.634770304405816e-06,1.0009286327680231,0.9960288839840421,0.9243341615066645
0.34548318811952583,0.28470746773028355,0.28516120441017934,0.3005352486917215,5.080810889498228e-06,1.1016802625882155e-05,1.0009390975582884,0.9960029758341694,0.9242651950948596
0.33116903932160524,0.2729112693397801,0.2733462064851242,0.2880832597252171,2.9330983122845456e-06,6.359890069091808e-06,1.0008841338243288,0.9961437158277716,0.9246414040880329
0.3480137956288741,0.2867929278764714,0.2872499881423874,0.3027366467017288,6.270814980876468e-06,1.3597105957458384e-05,1.0009506710543115,0.9959747375466288,0.9241946980855238
0.3284999060810047,0.2707116982556138,0.27114312995697093,0.28576140838192815,8.163013032718242e-06,1.7699994002246613e-05,1.0009005111476237,0.9961006952532313,0.9245187797503971
0.3275981794753274,0.26996856887357124,0.270398816253847,0.284976965252985,3.911180473836164e-06,8.480678398180463e-06,1.000883166932309,0.9961463076336381,0.9246472028384961
0.35019538062808203,0.2885906474605423,0.2890505727420014,0.30463430426543775,1.676221070150629e-05,3.6345826234176114e-05,1.0008921403449846,0.9961224409810098,0.9245893011510927
0.36401077222477524,0.29997579982268646,0.30045386955697295,0.3166523950354587,1.6858220661958825e-05,3.655401254738547e-05,1.000928917561212,0.9960280692664795,0.9243380847116208
0.33166752295618696,0.27332206786616003,0.27375765969878885,0.28851689597266766,2.9755317040725335e-06,6.451898578002825e-06,1.0008854924736494,0.9961401076174015,0.9246311881959463
0.33127609992785845,0.2729994934148914,0.27343457116244546,0.2881763883586338,2.905529690961865e-06,6.3001137244311095e-06,1.000881519374723,0.9961506742620682,0.9246614227206975
0.35944912700530873,0.2962165982987919,0.29668867701490104,0.31268420742647624,1.2147817900202146e-05,2.6340355832460548e-05,1.0009248531399417,0.9960382811627388,0.9243630949139531
0.337061795169673,0.27776741726524007,0.2782100936260323,0.29320937630790084,4.1039105434894966e-06,8.898590616731607e-06,1.0008860234025,0.9961386667825131,0.924629598894886
0.33294192401954414,0.274372311507286,0.2748095771072521,0.2896255267504548,4.720353534392987e-06,1.0235219756687729e-05,1.0009017602173553,0.996097423694066,0.9245116640886577
0.34273708493930793,0.2824444035406234,0.2828945335879444,0.2981463725629926,2.985365826868733e-06,6.4732215603856655e-06,1.000917564969761,0.9960567999400277,0.9244052843112834
0.3414372820147015,0.2813732182343981,0.2818216411397709,0.2970156356581694,4.340051179622061e-06,9.410619780105133e-06,1.0008968468116997,0.9961101599474002,0.9245509313902295
0.35562697580076047,0.29306688336593095,0.29353394239917263,0.3093593920649118,5.226724873158308e-06,1.1333188244096988e-05,1.0009676789614135,0.9959341048153209,0.9240979239237116
0.349920678034119,0.28836430987625905,0.2888238744447822,0.30439538510645636,5.209364717173936e-06,1.1295571282511946e-05,1.0009166432019854,0.9960590911652085,0.9244145528019079
0.3592310458504452,0.29603688390714333,0.29650867621344335,0.31249450225183895,1.0799736616276976e-05,2.3417285546780878e-05,1.0009271371585453,0.9960325543639947,0.9243479169057852
0.35852335662276186,0.2954536692287233,0.29592453206909747,0.3118788643205055,1.5202371039011813e-05,3.2963600504890845e-05,1.0009170459347412,0.9960580095828175,0.9244153063282929
0.32824036424832553,0.2704977575054273,0.27092884825063507,0.2855355723163149,3.3007649207958192e-06,7.157112286810955e-06,1.000866909600648,0.9961900177942832,0.9247751398478657
0.3389642859508632,0.27933529337475077,0.27978046845080656,0.2948644173288065,5.107854451874515e-06,1.107544280422621e-05,1.0009205557239593,0.9960492533359214,0.9243834285133232
0.3663538696337951,0.30190676467036304,0.30238791177237967,0.3186907097489357,6.409356788763717e-06,1.3897541505916392e-05,1.0009573765902062,0.9959584635587087,0.9241618381772552
0.3373642431658104,0.27801672423850043,0.27845979791839015,0.29347254495059816,7.320146564922077e-06,1.5872390852699855e-05,1.0009211111535905,0.9960478663256462,0.9243787585435864
0.3333659529822994,0.2747216970794778,0.27515951949326356,0.2899943342224981,5.070152327471501e-06,1.0993711186659324e-05,1.00087084182437,0.9961793327652176,0.9247458189853983
0.3540092343860913,0.29173363810317593,0.2921985723510129,0.3079520249333212,8.906767624434346e-06,1.9312723055064147e-05,1.000916828303905,0.9960585933128313,0.9244149402373538
0.33453493070068574,0.2756850148462645,0.27612437249412447,0.29101120520236373,1.1375976002000684e-05,2.466674757699326e-05,1.0008590120090257,0.9962115559468868,0.9248424248616782
0.3444627451100621,0.28386645099356467,0.28431884734986934,0.29964747469588066,9.6345207682126e-06,2.0890721091562043e-05,1.000889274663224,0.9961300240638938,0.9246082566465688
0.3385161512445445,0.27896594933525487,0.2794105357898161,0.29447453902732995,3.2808701496915954e-06,7.113974814657236e-06,1.0008953802014708,0.9961140129870875,0.9245604278163344
0.34463892092648624,0.284011692766267,0.28446432059354865,0.29980079264850606,3.0423591636764986e-06,6.596800496254807e-06,1.0009241497013124,0.9960401536752459,0.9243617612260978
0.34565815172246456,0.2848516358446518,0.285305602284459,0.30068743104907636,3.191252907213246e-06,6.9196481263916164e-06,1.000928667623228,0.9960288253847127,0.9243323401417631
0.3518381088138874,0.28994450826417184,0.2904065911859011,0.30606343375125156,5.181625505483074e-06,1.1235399372073403e-05,1.0009561192022234,0.9959615962659021,0.9241634529348647
0.34605164909959113,0.28517592363699157,0.2856304068924145,0.30102974737136057,3.965166310233225e-06,8.597734331162073e-06,1.0009347751487048,0.9960136375734863,0.9242928572106491
0.3326089720169497,0.2740979184481977,0.2745347467495018,0.28933587896793567,3.5912162622845996e-06,7.78689479883982e-06,1.0008954482952264,0.996113871568849,0.9245573990332985
0.34228713622404394,0.28207361023562233,0.2825231493517523,0.2977549658012527,3.2464030719745552e-06,7.0392310740824546e-06,1.0009195397510557,0.9960517988122574,0.924391679328293
0.3398879744946109,0.28009649779479956,0.28054288599802774,0.2956679396355828,5.141820722494914e-06,1.1149092207111978e-05,1.0009233714628838,0.996042145994777,0.9243649425735541
0.34411965317126264,0.2835838076317598,0.28403575354091737,0.29934912113964146,8.764743337532479e-06,1.9004730892920845e-05,1.0009462543414054,0.9959854796576432,0.9242200433995931
0.3390626537434491,0.27941633140628624,0.2798616356321997,0.29494995974843,2.91757222612037e-06,6.326224766021097e-06,1.000905480073716,0.9960877567355041,0.9244877615302616
0.33527822286280384,0.2762976061599989,0.27673794009115416,0.29165785401489924,2.9588697137131716e-06,6.415773067560674e-06,1.0008910127876776,0.9961254972852581,0.9245913567137083
0.34447194988694496,0.2838741373183057,0.2843265459242388,0.2996555913618366,1.0093380324033612e-05,2.1885635564700198e-05,1.0009506137915145,0.9959749050940389,0.9241936034357596
0.3364067386890262,0.27722767243598956,0.2776694886084859,0.2926396277371501,1.3382274530405307e-05,2.9017001386001814e-05,1.0009337855408798,0.9960161614828852,0.924295273334494
0.32861398004426934,0.27080568275281297,0.27123726423673616,0.2858606170990507,4.04042190909671e-06,8.76091437522568e-06,1.0008870161427124,0.9961360876774759,0.9246184254200929
0.3194055310414639,0.26321704687190667,0.2636365343898155,0.27785010290357887,3.190526681470305e-06,6.918079682187372e-06,1.0008435125952833,0.9962545870992853,0.9249669783443583
0.34230867825409766,0.28209134504419875,0.28254091242419643,0.29777368601037785,3.0197579404088863e-06,6.547799030862555e-06,1.0009094662203806,0.9960774741895853,0.9244610430938586
0.3540106268249248,0.2917347927449732,0.29219972883295464,0.30795324398084667,7.2431737729994604e-06,1.570552042776506e-05,1.0009212169153476,0.9960474768716516,0.9243852100239438
0.344477505692504,0.2838786685973555,0.2843310844247738,0.2996603731287501,2.9411589553178163e-06,6.3773676464953685e-06,1.0009208783278825,0.9960483994557715,0.9243835345972383
0.3448464724954598,0.2841827665238151,0.28463566699036785,0.29998137793393287,7.082416213028984e-06,1.5356914263384604e-05,1.000943683650367,0.9959917408419874,0.9242362085670495
0.34837216495537005,0.28708820086852427,0.2875457317093484,0.3030483332057602,4.109166013239834e-06,8.90998769519165e-06,1.0009172121533323,0.996057656487419,0.9244100286273916
0.35060434237561755,0.2889277435252354,0.2893882060347662,0.30499014284796233,2.912957852162538e-06,6.316219319466935e-06,1.0009368877049738,0.9960083813394872,0.9242812473686841
