C1,C3,bq,likelihood
-0.23736,-0.15,0.6409892,18.2592110723176
-0.23112,-0.15,0.6409892,18.289555242306992
-0.22488,-0.15,0.6409892,17.96611828785093
-0.21864,-0.15,0.6409892,17.418206349093772
-0.21239999999999998,-0.15,0.6409892,16.766780297394444
-0.20616,-0.15,0.6409892,16.120842961120353
-0.19992,-0.15,0.6409892,15.574651433297294
-0.19368000000000002,-0.15,0.6409892,15.19959749688681
-0.18744,-0.15,0.6409892,15.048294919520874
-0.18119999999999997,-0.15,0.6409892,15.146873885162481
-0.17496,-0.15,0.6409892,15.494772850719357
-0.16871999999999998,-0.15,0.6409892,16.06624306429593
-0.16247999999999999,-0.15,0.6409892,16.80942062007862
-0.15624,-0.15,0.6409892,17.650218406318768
-0.15,-0.15,0.6409892,18.49518623344512
-0.14376,-0.15,0.6409892,19.235214786813458
-0.13751999999999998,-0.15,0.6409892,19.74929053006524
-0.13127999999999998,-0.15,0.6409892,19.90814964347798
-0.12504,-0.15,0.6409892,19.57749913481139
-0.11879999999999999,-0.15,0.6409892,18.62088602110445
-0.11256,-0.15,0.6409892,16.902484529675665
-0.10632,-0.15,0.6409892,14.287185526570017
-0.10007999999999997,-0.15,0.6409892,10.645236057274147
-0.09383999999999998,-0.15,0.6409892,5.851757443684043
-0.08760000000000001,-0.15,0.6409892,-0.2117995733760587
-0.08136000000000002,-0.15,0.6409892,-7.437250907442191
-0.07511999999999999,-0.15,0.6409892,-16.37019847407724
-0.06888,-0.15,0.6409892,-26.994997391781304
-0.06263999999999997,-0.15,0.6409892,-39.69440760459642
-0.05639999999999998,-0.15,0.6409892,-56.148276735285066
-0.05015999999999998,-0.15,0.6409892,-77.92694920989847
-0.043920000000000015,-0.15,0.6409892,-102.27587235579138
-0.03767999999999999,-0.15,0.6409892,-102.27587235579138
-0.03143999999999997,-0.15,0.6409892,-102.27587235579138
-0.0252,-0.15,0.6409892,-102.27587235579138
-0.018959999999999977,-0.15,0.6409892,-102.27587235579138
-0.012720000000000009,-0.15,0.6409892,-102.27587235579138
-0.006479999999999986,-0.15,0.6409892,-102.27587235579138
-0.00024000000000001798,-0.15,0.6409892,-102.27587235579138
-0.306,-0.14376,0.6409892,-60.63613548247638
-0.29975999999999997,-0.14376,0.6409892,-43.72811471614435
-0.29352,-0.14376,0.6409892,-30.673032848191173
-0.28728,-0.14376,0.6409892,-19.8341560636427
-0.28104,-0.14376,0.6409892,-10.622730560224731
-0.2748,-0.14376,0.6409892,-2.9046356630304047
-0.26856,-0.14376,0.6409892,3.4233001287346205
-0.26232,-0.14376,0.6409892,8.472913132468953
-0.25608,-0.14376,0.6409892,12.362544346122824
-0.24984,-0.14376,0.6409892,15.216939152067905
-0.24359999999999998,-0.14376,0.6409892,17.166230927203884
-0.23736,-0.14376,0.6409892,18.344576164575354
-0.23112,-0.14376,0.6409892,18.88835800662602
-0.22488,-0.14376,0.6409892,18.934259475716228
-0.21864,-0.14376,0.6409892,18.616906276690123
-0.21239999999999998,-0.14376,0.6409892,18.066064620994016
-0.20616,-0.14376,0.6409892,17.404425714119906
-0.19992,-0.14376,0.6409892,16.73956267997865
-0.19368000000000002,-0.14376,0.6409892,16.167426915972314
-0.18744,-0.14376,0.6409892,15.763371379002724
-0.18119999999999997,-0.14376,0.6409892,15.579944835229973
-0.17496,-0.14376,0.6409892,15.645897737371222
-0.16871999999999998,-0.14376,0.6409892,15.962605158636578
-0.16247999999999999,-0.14376,0.6409892,16.505456167552932
-0.15624,-0.14376,0.6409892,17.224704937749436
-0.15,-0.14376,0.6409892,18.047810355709384
-0.14376,-0.14376,0.6409892,18.88261644917846
-0.13751999999999998,-0.14376,0.6409892,19.62101243294816
-0.13127999999999998,-0.14376,0.6409892,20.14272971315473
-0.12504,-0.14376,0.6409892,20.31899823086254
-0.11879999999999999,-0.14376,0.6409892,20.016281788296983
-0.11256,-0.14376,0.6409892,19.097196012168013
-0.10632,-0.14376,0.6409892,17.425840992928766
-0.10007999999999997,-0.14376,0.6409892,14.86787210512254
-0.09383999999999998,-0.14376,0.6409892,11.292708156144233
-0.08760000000000001,-0.14376,0.6409892,6.795943153548816
-0.08136000000000002,-0.14376,0.6409892,0.8179649808530556
-0.07511999999999999,-0.14376,0.6409892,-6.614929737902699
-0.06888,-0.14376,0.6409892,-15.450778156418135
-0.06263999999999997,-0.14376,0.6409892,-25.88328610976251
-0.05639999999999998,-0.14376,0.6409892,-38.393074687749305
-0.05015999999999998,-0.14376,0.6409892,-54.52562527905761
-0.043920000000000015,-0.14376,0.6409892,-75.87675243275554
-0.03767999999999999,-0.14376,0.6409892,-102.27587235579138
-0.03143999999999997,-0.14376,0.6409892,-102.27587235579138
-0.0252,-0.14376,0.6409892,-102.27587235579138
-0.018959999999999977,-0.14376,0.6409892,-102.27587235579138
-0.012720000000000009,-0.14376,0.6409892,-102.27587235579138
-0.006479999999999986,-0.14376,0.6409892,-102.27587235579138
-0.00024000000000001798,-0.14376,0.6409892,-102.27587235579138
-0.306,-0.13751999999999998,0.6409892,-84.13168126728424
-0.29975999999999997,-0.13751999999999998,0.6409892,-61.342436540719135
-0.29352,-0.13751999999999998,0.6409892,-44.10543935966703
-0.28728,-0.13751999999999998,0.6409892,-30.85274412950915
-0.28104,-0.13751999999999998,0.6409892,-19.902337775118948
-0.2748,-0.13751999999999998,0.6409892,-10.591295140865135
-0.26856,-0.13751999999999998,0.6409892,-2.7843086451682737
-0.26232,-0.13751999999999998,0.6409892,3.624813717960855
-0.25608,-0.13751999999999998,0.6409892,8.747443711071224
-0.24984,-0.13751999999999998,0.6409892,12.701432262766431
-0.24359999999999998,-0.13751999999999998,0.6409892,15.61110371363841
-0.23736,-0.13751999999999998,0.6409892,17.606238338937885
-0.23112,-0.13751999999999998,0.6409892,18.82072983196173
-0.22488,-0.13751999999999998,0.6409892,19.390863297305803
-0.21864,-0.13751999999999998,0.6409892,19.453373404493927
-0.21239999999999998,-0.13751999999999998,0.6409892,19.144120230480226
-0.20616,-0.13751999999999998,0.6409892,18.590897434847268
-0.19992,-0.13751999999999998,0.6409892,17.917526601666292
-0.19368000000000002,-0.13751999999999998,0.6409892,17.234985661981604
-0.18744,-0.13751999999999998,0.6409892,16.638674001504853
-0.18119999999999997,-0.13751999999999998,0.6409892,16.206198268208972
-0.17496,-0.13751999999999998,0.6409892,15.991832659707025
-0.16871999999999998,-0.13751999999999998,0.6409892,16.02545295073441
-0.16247999999999999,-0.13751999999999998,0.6409892,16.310738239037473
-0.15624,-0.13751999999999998,0.6409892,16.824978007375933
-0.15,-0.13751999999999998,0.6409892,17.52017626943907
-0.14376,-0.13751999999999998,0.6409892,18.32536122477022
-0.13751999999999998,-0.13751999999999998,0.6409892,19.14967335635956
-0.13127999999999998,-0.13751999999999998,0.6409892,19.886049946987935
-0.12504,-0.13751999999999998,0.6409892,20.41546987009111
-0.11879999999999999,-0.13751999999999998,0.6409892,20.6086677021507
-0.11256,-0.13751999999999998,0.6409892,20.33239425801142
-0.10632,-0.13751999999999998,0.6409892,19.45033820081812
-0.10007999999999997,-0.13751999999999998,0.6409892,17.82603100179576
-0.09383999999999998,-0.13751999999999998,0.6409892,15.546546524290175
-0.08760000000000001,-0.13751999999999998,0.6409892,12.038953696131209
-0.08136000000000002,-0.13751999999999998,0.6409892,7.317056248165127
-0.07511999999999999,-0.13751999999999998,0.6409892,1.4213001751615835
-0.06888,-0.13751999999999998,0.6409892,-5.84036804806798
-0.06263999999999997,-0.13751999999999998,0.6409892,-14.575087263830628
-0.05639999999999998,-0.13751999999999998,0.6409892,-24.89629368012658
-0.05015999999999998,-0.13751999999999998,0.6409892,-37.225378159582746
-0.043920000000000015,-0.13751999999999998,0.6409892,-53.04476181591242
-0.03767999999999999,-0.13751999999999998,0.6409892,-73.97942359648091
-0.03143999999999997,-0.13751999999999998,0.6409892,-102.27587235579138
-0.0252,-0.13751999999999998,0.6409892,-102.27587235579138
-0.018959999999999977,-0.13751999999999998,0.6409892,-102.27587235579138
-0.012720000000000009,-0.13751999999999998,0.6409892,-102.27587235579138
-0.006479999999999986,-0.13751999999999998,0.6409892,-102.27587235579138
-0.00024000000000001798,-0.13751999999999998,0.6409892,-102.27587235579138
-0.306,-0.13127999999999998,0.6409892,-102.27587235579138
-0.29975999999999997,-0.13127999999999998,0.6409892,-85.37818055147994
-0.29352,-0.13127999999999998,0.6409892,-62.20700293283707
-0.28728,-0.13127999999999998,0.6409892,-44.632658448305136
-0.28104,-0.13127999999999998,0.6409892,-31.16538959575766
-0.2748,-0.13127999999999998,0.6409892,-20.099714601283022
-0.26856,-0.13127999999999998,0.6409892,-10.691376821046575
-0.26232,-0.13127999999999998,0.6409892,-2.7945619506688324
-0.25608,-0.13127999999999998,0.6409892,3.6966836101887885
-0.24984,-0.13127999999999998,0.6409892,8.89331926782268
-0.24359999999999998,-0.13127999999999998,0.6409892,12.912700386563522
-0.23736,-0.13127999999999998,0.6409892,15.878686912059067
-0.23112,-0.13127999999999998,0.6409892,17.920708393832772
-0.22488,-0.13127999999999998,0.6409892,19.172402266439217
-0.21864,-0.13127999999999998,0.6409892,19.769851048752596
-0.21239999999999998,-0.13127999999999998,0.6409892,19.85067687336161
-0.20616,-0.13127999999999998,0.6409892,19.54810950005524
-0.19992,-0.13127999999999998,0.6409892,18.99390289510877
-0.19368000000000002,-0.13127999999999998,0.6409892,18.31075577292951
-0.18744,-0.13127999999999998,0.6409892,17.611346391969953
-0.18119999999999997,-0.13127999999999998,0.6409892,16.992307321829248
-0.17496,-0.13127999999999998,0.6409892,16.531990340242096
-0.16871999999999998,-0.13127999999999998,0.6409892,16.286746092833624
-0.16247999999999999,-0.13127999999999998,0.6409892,16.288329443993817
-0.15624,-0.13127999999999998,0.6409892,16.54234130710057
-0.15,-0.13127999999999998,0.6409892,17.027968865272523
-0.14376,-0.13127999999999998,0.6409892,17.69898865678457
-0.13751999999999998,-0.13127999999999998,0.6409892,18.48601483573457
-0.13127999999999998,-0.13127999999999998,0.6409892,19.300007603581758
-0.12504,-0.13127999999999998,0.6409892,20.033962365826387
-0.11879999999999999,-0.13127999999999998,0.6409892,20.569637678995147
-0.11256,-0.13127999999999998,0.6409892,20.779280096728026
-0.10632,-0.13127999999999998,0.6409892,20.529438675415587
-0.10007999999999997,-0.13127999999999998,0.6409892,19.906243512288395
-0.09383999999999998,-0.13127999999999998,0.6409892,18.329723263888784
-0.08760000000000001,-0.13127999999999998,0.6409892,15.805457056694344
-0.08136000000000002,-0.13127999999999998,0.6409892,12.362006139946583
-0.07511999999999999,-0.13127999999999998,0.6409892,7.794146749859934
-0.06888,-0.13127999999999998,0.6409892,1.9819100058761343
-0.06263999999999997,-0.13127999999999998,0.6409892,-5.188133338159361
-0.05639999999999998,-0.13127999999999998,0.6409892,-13.823459312940287
-0.05015999999999998,-0.13127999999999998,0.6409892,-24.034732732326304
-0.043920000000000015,-0.13127999999999998,0.6409892,-36.19160633256958
-0.03767999999999999,-0.13127999999999998,0.6409892,-51.70637453534107
-0.03143999999999997,-0.13127999999999998,0.6409892,-72.22158565259629
-0.0252,-0.13127999999999998,0.6409892,-102.27587235579138
-0.018959999999999977,-0.13127999999999998,0.6409892,-102.27587235579138
-0.012720000000000009,-0.13127999999999998,0.6409892,-102.27587235579138
-0.006479999999999986,-0.13127999999999998,0.6409892,-102.27587235579138
-0.00024000000000001798,-0.13127999999999998,0.6409892,-102.27587235579138
-0.306,-0.12504,0.6409892,-102.27587235579138
-0.29975999999999997,-0.12504,0.6409892,-102.27587235579138
-0.29352,-0.12504,0.6409892,-86.94401252205634
-0.28728,-0.12504,0.6409892,-63.22130788575397
-0.28104,-0.12504,0.6409892,-45.30145562295699
-0.2748,-0.12504,0.6409892,-31.612372898031364
-0.26856,-0.12504,0.6409892,-20.42763858419963
-0.26232,-0.12504,0.6409892,-10.921060116451422
-0.25608,-0.12504,0.6409892,-2.9335001998524746
-0.24984,-0.12504,0.6409892,3.6408322805729902
-0.24359999999999998,-0.12504,0.6409892,8.912445758163475
-0.23736,-0.12504,0.6409892,12.99821624997459
-0.23112,-0.12504,0.6409892,16.021539459929738
-0.22488,-0.12504,0.6409892,18.11138901920108
-0.21864,-0.12504,0.6409892,19.402003586348574
-0.21239999999999998,-0.12504,0.6409892,20.02757821049332
-0.20616,-0.12504,0.6409892,20.12600086624983
-0.19992,-0.12504,0.6409892,19.832179326428978
-0.19368000000000002,-0.12504,0.6409892,19.277946170611273
-0.18744,-0.12504,0.6409892,18.586659690783403
-0.18119999999999997,-0.12504,0.6409892,17.87117995377143
-0.17496,-0.12504,0.6409892,17.22973114354337
-0.16871999999999998,-0.12504,0.6409892,16.74214306924536
-0.16247999999999999,-0.12504,0.6409892,16.466461894008713
-0.15624,-0.12504,0.6409892,16.436298387520306
-0.15,-0.12504,0.6409892,16.659171877400595
-0.14376,-0.12504,0.6409892,17.11618771453029
-0.13751999999999998,-0.12504,0.6409892,17.763407284183263
-0.13127999999999998,-0.12504,0.6409892,18.53203369678354
-0.12504,-0.12504,0.6409892,19.33437838237869
-0.11879999999999999,-0.12504,0.6409892,20.06550188196336
-0.11256,-0.12504,0.6409892,20.60747030775192
-0.10632,-0.12504,0.6409892,21.056099301675925
-0.10007999999999997,-0.12504,0.6409892,20.833423265641425
-0.09383999999999998,-0.12504,0.6409892,19.944459109834757
-0.08760000000000001,-0.12504,0.6409892,18.412246212018044
-0.08136000000000002,-0.12504,0.6409892,16.022861213285612
-0.07511999999999999,-0.12504,0.6409892,12.644776004845788
-0.06888,-0.12504,0.6409892,8.151367581812519
-0.06263999999999997,-0.12504,0.6409892,2.4222144475529994
-0.05639999999999998,-0.12504,0.6409892,-4.656568978658811
-0.05015999999999998,-0.12504,0.6409892,-13.192888262418059
-0.043920000000000015,-0.12504,0.6409892,-23.295443344659017
-0.03767999999999999,-0.12504,0.6409892,-35.275889510484674
-0.03143999999999997,-0.12504,0.6409892,-50.49475313529369
-0.0252,-0.12504,0.6409892,-70.62052623451274
-0.018959999999999977,-0.12504,0.6409892,-102.27587235579138
-0.012720000000000009,-0.12504,0.6409892,-102.27587235579138
-0.006479999999999986,-0.12504,0.6409892,-102.27587235579138
-0.00024000000000001798,-0.12504,0.6409892,-102.27587235579138
-0.306,-0.11879999999999999,0.6409892,-102.27587235579138
-0.29975999999999997,-0.11879999999999999,0.6409892,-102.27587235579138
-0.29352,-0.11879999999999999,0.6409892,-102.27587235579138
-0.28728,-0.11879999999999999,0.6409892,-88.6519127426056
-0.28104,-0.11879999999999999,0.6409892,-64.38673305777402
-0.2748,-0.11879999999999999,0.6409892,-46.1138187725016
-0.26856,-0.11879999999999999,0.6409892,-32.19236900231841
-0.26232,-0.11879999999999999,0.6409892,-20.884254572586972
-0.25608,-0.11879999999999999,0.6409892,-11.278425630174613
-0.24984,-0.11879999999999999,0.6409892,-3.199218321366743
-0.24359999999999998,-0.11879999999999999,0.6409892,3.4591309473212313
-0.23736,-0.11879999999999999,0.6409892,8.80667193280782
-0.23112,-0.11879999999999999,0.6409892,12.959720529738451
-0.22488,-0.11879999999999999,0.6409892,16.04205828822601
-0.21864,-0.11879999999999999,0.6409892,18.180532773322245
-0.21239999999999998,-0.11879999999999999,0.6409892,19.509349003534386
-0.20616,-0.11879999999999999,0.6409892,20.164421831203075
-0.19992,-0.11879999999999999,0.6409892,20.28217735603293
-0.19368000000000002,-0.11879999999999999,0.6409892,19.998841487928768
-0.18744,-0.11879999999999999,0.6409892,19.445521772573176
-0.18119999999999997,-0.11879999999999999,0.6409892,18.746598280709883
-0.17496,-0.11879999999999999,0.6409892,18.01584977091651
-0.16871999999999998,-0.11879999999999999,0.6409892,17.35268943709906
-0.16247999999999999,-0.11879999999999999,0.6409892,16.838393823485553
-0.15624,-0.11879999999999999,0.6409892,16.532702065450373
-0.15,-0.11879999999999999,0.6409892,16.471079594693002
-0.14376,-0.11879999999999999,0.6409892,16.663460793306484
-0.13751999999999998,-0.11879999999999999,0.6409892,17.091871070819046
-0.13127999999999998,-0.11879999999999999,0.6409892,17.714164547980836
-0.12504,-0.11879999999999999,0.6409892,18.46414115869248
-0.11879999999999999,-0.11879999999999999,0.6409892,19.25499881519099
-0.11256,-0.11879999999999999,0.6409892,20.20659945534833
-0.10632,-0.11879999999999999,0.6409892,20.75564103039066
-0.10007999999999997,-0.11879999999999999,0.6409892,20.9173361341976
-0.09383999999999998,-0.11879999999999999,0.6409892,20.718338720703724
-0.08760000000000001,-0.11879999999999999,0.6409892,19.943783176677417
-0.08136000000000002,-0.11879999999999999,0.6409892,18.457056726048886
-0.07511999999999999,-0.11879999999999999,0.6409892,16.122983408729997
-0.06888,-0.11879999999999999,0.6409892,12.809762218941312
-0.06263999999999997,-0.11879999999999999,0.6409892,8.390369132681581
-0.05639999999999998,-0.11879999999999999,0.6409892,2.7438582310011697
-0.05015999999999998,-0.11879999999999999,0.6409892,-4.244114181647706
-0.043920000000000015,-0.11879999999999999,0.6409892,-12.669624707487603
-0.03767999999999999,-0.11879999999999999,0.6409892,-22.664369588631818
-0.03143999999999997,-0.11879999999999999,0.6409892,-34.50017151374547
-0.0252,-0.11879999999999999,0.6409892,-49.432366670750454
-0.018959999999999977,-0.11879999999999999,0.6409892,-69.16516094174919
-0.012720000000000009,-0.11879999999999999,0.6409892,-102.27587235579138
-0.006479999999999986,-0.11879999999999999,0.6409892,-102.27587235579138
-0.00024000000000001798,-0.11879999999999999,0.6409892,-102.27587235579138
-0.306,-0.11256,0.6409892,-102.27587235579138
-0.29975999999999997,-0.11256,0.6409892,-102.27587235579138
-0.29352,-0.11256,0.6409892,-102.27587235579138
-0.28728,-0.11256,0.6409892,-102.27587235579138
-0.28104,-0.11256,0.6409892,-90.05998349812623
-0.2748,-0.11256,0.6409892,-65.70189598111946
-0.26856,-0.11256,0.6409892,-47.06849748328385
-0.26232,-0.11256,0.6409892,-32.90406793958043
-0.25608,-0.11256,0.6409892,-21.467712223976186
-0.24984,-0.11256,0.6409892,-11.761628853534845
-0.24359999999999998,-0.11256,0.6409892,-3.589876998037507
-0.23736,-0.11256,0.6409892,3.1532996984927024
-0.23112,-0.11256,0.6409892,8.578384700503854
-0.22488,-0.11256,0.6409892,12.799446325130205
-0.21864,-0.11256,0.6409892,15.940048955811001
-0.21239999999999998,-0.11256,0.6409892,18.128498363552673
-0.20616,-0.11256,0.6409892,19.49725986486391
-0.19992,-0.11256,0.6409892,20.182847912556248
-0.19368000000000002,-0.11256,0.6409892,20.321693442327277
-0.18744,-0.11256,0.6409892,20.04944649202203
-0.18119999999999997,-0.11256,0.6409892,19.497975660532028
-0.17496,-0.11256,0.6409892,18.79229208911188
-0.16871999999999998,-0.11256,0.6409892,18.047065489462007
-0.16247999999999999,-0.11256,0.6409892,17.36286790668383
-0.15624,-0.11256,0.6409892,16.8224418205877
-0.15,-0.11256,0.6409892,16.48767308060605
-0.14376,-0.11256,0.6409892,16.394876459060317
-0.13751999999999998,-0.11256,0.6409892,16.555923407836843
-0.13127999999999998,-0.11256,0.6409892,16.95571048878982
-0.12504,-0.11256,0.6409892,17.553440500779242
-0.11879999999999999,-0.11256,0.6409892,18.508912128869227
-0.11256,-0.11256,0.6409892,19.289191567935507
-0.10632,-0.11256,0.6409892,19.934152634551157
-0.10007999999999997,-0.11256,0.6409892,20.486829252989406
-0.09383999999999998,-0.11256,0.6409892,20.742322467826302
-0.08760000000000001,-0.11256,0.6409892,20.56817573025877
-0.08136000000000002,-0.11256,0.6409892,19.828513608580916
-0.07511999999999999,-0.11256,0.6409892,18.38672641293595
-0.06888,-0.11256,0.6409892,16.10747310866767
-0.06263999999999997,-0.11256,0.6409892,12.85859841047333
-0.05639999999999998,-0.11256,0.6409892,8.512702259420113
-0.05015999999999998,-0.11256,0.6409892,2.960577849474852
-0.043920000000000015,-0.11256,0.6409892,-3.9369132640950397
-0.03767999999999999,-0.11256,0.6409892,-12.27635708149215
-0.03143999999999997,-0.11256,0.6409892,-22.164264498166208
-0.0252,-0.11256,0.6409892,-33.85015407055018
-0.018959999999999977,-0.11256,0.6409892,-48.50509882914392
-0.012720000000000009,-0.11256,0.6409892,-67.85193446300762
-0.006479999999999986,-0.11256,0.6409892,-102.27587235579138
-0.00024000000000001798,-0.11256,0.6409892,-102.27587235579138
-0.306,-0.10632,0.6409892,-102.27587235579138
-0.29975999999999997,-0.10632,0.6409892,-102.27587235579138
-0.29352,-0.10632,0.6409892,-102.27587235579138
-0.28728,-0.10632,0.6409892,-102.27587235579138
-0.28104,-0.10632,0.6409892,-102.27587235579138
-0.2748,-0.10632,0.6409892,-93.70780503160614
-0.26856,-0.10632,0.6409892,-67.16537863423484
-0.26232,-0.10632,0.6409892,-48.164168738358214
-0.25608,-0.10632,0.6409892,-33.74630671466403
-0.24984,-0.10632,0.6409892,-22.176224072679293
-0.24359999999999998,-0.10632,0.6409892,-12.368942709979436
-0.23736,-0.10632,0.6409892,-4.103101498295185
-0.23112,-0.10632,0.6409892,2.725571962959677
-0.22488,-0.10632,0.6409892,8.227380075709533
-0.21864,-0.10632,0.6409892,12.517753515087222
-0.21239999999999998,-0.10632,0.6409892,15.718316978550444
-0.20616,-0.10632,0.6409892,17.957742434900126
-0.19992,-0.10632,0.6409892,19.368208197685586
-0.19368000000000002,-0.10632,0.6409892,20.08531787585844
-0.18744,-0.10632,0.6409892,20.24587580773014
-0.18119999999999997,-0.10632,0.6409892,19.98568665614354
-0.17496,-0.10632,0.6409892,19.436991265692825
-0.16871999999999998,-0.10632,0.6409892,18.725404422520423
-0.16247999999999999,-0.10632,0.6409892,17.966483237470843
-0.15624,-0.10632,0.6409892,17.262441998268542
-0.15,-0.10632,0.6409892,16.69644494129429
-0.14376,-0.10632,0.6409892,16.332043026018074
-0.13751999999999998,-0.10632,0.6409892,16.208355850748763
-0.13127999999999998,-0.10632,0.6409892,16.338689876375838
-0.12504,-0.10632,0.6409892,16.93490687492753
-0.11879999999999999,-0.10632,0.6409892,17.509192170134273
-0.11256,-0.10632,0.6409892,18.141961822350055
-0.10632,-0.10632,0.6409892,18.908344729207005
-0.10007999999999997,-0.10632,0.6409892,19.6280069279745
-0.09383999999999998,-0.10632,0.6409892,20.185542582801972
-0.08760000000000001,-0.10632,0.6409892,20.455420727028073
-0.08136000000000002,-0.10632,0.6409892,20.305572692122634
-0.07511999999999999,-0.10632,0.6409892,19.600285246297844
-0.06888,-0.10632,0.6409892,18.20287682179536
-0.06263999999999997,-0.10632,0.6409892,15.977860935140463
-0.05639999999999998,-0.10632,0.6409892,12.80500743187957
-0.05015999999999998,-0.10632,0.6409892,8.532208544126632
-0.043920000000000015,-0.10632,0.6409892,3.0496800268435216
-0.03767999999999999,-0.10632,0.6409892,-3.7578810024609375
-0.03143999999999997,-0.10632,0.6409892,-11.999572816790334
-0.0252,-0.10632,0.6409892,-21.781388170990155
-0.018959999999999977,-0.10632,0.6409892,-33.32363638158991
-0.012720000000000009,-0.10632,0.6409892,-47.71098799424857
-0.006479999999999986,-0.10632,0.6409892,-66.67893811580932
-0.00024000000000001798,-0.10632,0.6409892,-92.85713890155145
-0.306,-0.10007999999999997,0.6409892,-102.27587235579138
-0.29975999999999997,-0.10007999999999997,0.6409892,-102.27587235579138
-0.29352,-0.10007999999999997,0.6409892,-102.27587235579138
-0.28728,-0.10007999999999997,0.6409892,-102.27587235579138
-0.28104,-0.10007999999999997,0.6409892,-102.27587235579138
-0.2748,-0.10007999999999997,0.6409892,-102.27587235579138
-0.26856,-0.10007999999999997,0.6409892,-102.27587235579138
-0.26232,-0.10007999999999997,0.6409892,-68.77578867761838
-0.25608,-0.10007999999999997,0.6409892,-49.39959880748668
-0.24984,-0.10007999999999997,0.6409892,-34.718065052502126
-0.24359999999999998,-0.10007999999999997,0.6409892,-23.007506913696677
-0.23736,-0.10007999999999997,0.6409892,-13.098154454331397
-0.23112,-0.10007999999999997,0.6409892,-4.739095481365865
-0.22488,-0.10007999999999997,0.6409892,2.176296834250863
-0.21864,-0.10007999999999997,0.6409892,7.7564598544038965
-0.21239999999999998,-0.10007999999999997,0.6409892,12.117086783849132
-0.20616,-0.10007999999999997,0.6409892,15.379331071814786
-0.19992,-0.10007999999999997,0.6409892,17.670713637044734
-0.19368000000000002,-0.10007999999999997,0.6409892,19.12350270753189
-0.18744,-0.10007999999999997,0.6409892,19.873134402143894
-0.18119999999999997,-0.10007999999999997,0.6409892,20.056383172484566
-0.17496,-0.10007999999999997,0.6409892,19.809206331987614
-0.16871999999999998,-0.10007999999999997,0.6409892,19.264205774250986
-0.16247999999999999,-0.10007999999999997,0.6409892,18.548081642636834
-0.15624,-0.10007999999999997,0.6409892,17.776240532983824
-0.15,-0.10007999999999997,0.6409892,17.052048105054485
-0.14376,-0.10007999999999997,0.6409892,16.46103644017822
-0.13751999999999998,-0.10007999999999997,0.6409892,16.06792516787053
-0.13127999999999998,-0.10007999999999997,0.6409892,16.139314699428812
-0.12504,-0.10007999999999997,0.6409892,16.240335415323486
-0.11879999999999999,-0.10007999999999997,0.6409892,16.50380350991617
-0.11256,-0.10007999999999997,0.6409892,17.051541815424606
-0.10632,-0.10007999999999997,0.6409892,17.743626348581977
-0.10007999999999997,-0.10007999999999997,0.6409892,18.497469697581625
-0.09383999999999998,-0.10007999999999997,0.6409892,19.212588325997988
-0.08760000000000001,-0.10007999999999997,0.6409892,19.774487665345596
-0.08136000000000002,-0.10007999999999997,0.6409892,20.058254772528112
-0.07511999999999999,-0.10007999999999997,0.6409892,19.93214396229667
-0.06888,-0.10007999999999997,0.6409892,19.26062949325137
-0.06263999999999997,-0.10007999999999997,0.6409892,17.91922290730423
-0.05639999999999998,-0.10007999999999997,0.6409892,15.747989316036112
-0.05015999999999998,-0.10007999999999997,0.6409892,12.626301450364046
-0.043920000000000015,-0.10007999999999997,0.6409892,8.425979628147843
-0.03767999999999999,-0.10007999999999997,0.6409892,3.024668609256967
-0.03143999999999997,-0.10007999999999997,0.6409892,-3.6934244761759842
-0.0252,-0.10007999999999997,0.6409892,-11.837814200628273
-0.018959999999999977,-0.10007999999999997,0.6409892,-21.514224083786388
-0.012720000000000009,-0.10007999999999997,0.6409892,-32.91845258255507
-0.006479999999999986,-0.10007999999999997,0.6409892,-47.048182144114776
-0.00024000000000001798,-0.10007999999999997,0.6409892,-65.64394025738827
-0.306,-0.09383999999999998,0.6409892,-102.27587235579138
-0.29975999999999997,-0.09383999999999998,0.6409892,-102.27587235579138
-0.29352,-0.09383999999999998,0.6409892,-102.27587235579138
-0.28728,-0.09383999999999998,0.6409892,-102.27587235579138
-0.28104,-0.09383999999999998,0.6409892,-102.27587235579138
-0.2748,-0.09383999999999998,0.6409892,-102.27587235579138
-0.26856,-0.09383999999999998,0.6409892,-102.27587235579138
-0.26232,-0.09383999999999998,0.6409892,-102.27587235579138
-0.25608,-0.09383999999999998,0.6409892,-70.53366248651493
-0.24984,-0.09383999999999998,0.6409892,-50.774263040695345
-0.24359999999999998,-0.09383999999999998,0.6409892,-35.81915947383385
-0.23736,-0.09383999999999998,0.6409892,-23.963160814805015
-0.23112,-0.09383999999999998,0.6409892,-13.95020808635562
-0.22488,-0.09383999999999998,0.6409892,-5.496368061261158
-0.21864,-0.09383999999999998,0.6409892,1.5066212328494188
-0.21239999999999998,-0.09383999999999998,0.6409892,7.166786198560082
-0.20616,-0.09383999999999998,0.6409892,11.598586966432318
-0.19992,-0.09383999999999998,0.6409892,14.923091117828928
-0.19368000000000002,-0.09383999999999998,0.6409892,17.267406171388718
-0.18744,-0.09383999999999998,0.6409892,18.763499735132356
-0.18119999999999997,-0.09383999999999998,0.6409892,19.546627036545768
-0.17496,-0.09383999999999998,0.6409892,19.753544458922068
-0.16871999999999998,-0.09383999999999998,0.6409892,19.520832605843776
