bq,fast_likelihood_quarks.yaml,fast_likelihood_leptons.yaml,likelihood_ewpt.yaml,likelihood_eeww.yaml,likelihood_lept.yaml,likelihood_rd_rds.yaml,likelihood_lfu_fccc.yaml,likelihood_lfu_fcnc.yaml,likelihood_bcpv.yaml,likelihood_bqnunu.yaml,likelihood_lfv.yaml,likelihood_zlfv.yaml,likelihood_higgs.yaml,global
1.2244897959183674,5.337188402531865,-1.0397431497161875,-0.00562043496438136,0.0,4.3464087884359515e-10,14.05070271838193,-0.03871166561719974,0.10328987107642362,0.005983635924255992,1.0885487590885283,0.0,0.0,4.7784391206562304e-05,19.50168592153108
1.2857142857142856,5.312341557530544,-1.0619877427891424,0.0013178448144017807,0.0,4.181383017609619e-10,14.03778401094086,-0.03817720281421089,0.10126569557617415,0.005896789426974358,1.0767476020623903,0.0,0.0,4.962703895472487e-05,19.435238182205083
1.346938775510204,5.432849993124364,-1.0831908862387252,0.007703343056004286,0.0,4.0276715296272414e-10,14.018546144028287,-0.03759049656077451,0.09899921782515086,0.005800515967171904,1.0633928844393417,0.0,0.0,5.13431692326094e-05,19.506562059212822
1.4081632653061225,5.401932777707998,-1.1033460628683116,0.01357975667590594,0.0,3.884594867997748e-10,13.992178225495577,-0.03696510695881017,0.09655751285987257,0.005697265471022561,1.0488271415188208,0.0,0.0,5.294035492653393e-05,19.41851445064546
1.4693877551020407,5.368945977329304,-1.1224629402029933,0.018988859042590178,0.0,3.7514746864530935e-10,13.958160380967179,-0.03631230720717582,0.09399621239073319,0.005589078846071516,1.0333489888643221,0.0,0.0,5.442628108198733e-05,19.320308676686263
1.530612244897959,5.332763670460736,-1.1405634045379571,0.023970015915434573,0.0,3.627629308056157e-10,13.91624001256788,-0.0356413953532666,0.0913609624367453,0.005477640573217535,1.0171969290463778,0.0,0.0,5.580854420372816e-05,19.210860240016135
1.5918367346938775,5.210407763163403,-1.1576782676033588,0.02855993102091503,0.0,3.5124014807763615e-10,13.866392689651748,-0.0349599816670505,0.08868881568066911,0.0053643286375946175,1.0005774116325998,0.0,0.0,5.709451311730618e-05,19.00740978538088
1.653061224489796,5.1693334269393745,-1.173844584963291,0.032792553365926125,0.0,3.40515837748967e-10,13.808779072179524,-0.03427424662037737,0.0860095104372185,0.00525026026390929,0.9836586219800125,0.0,0.0,5.8291237003516017e-05,18.877762905159816
1.7142857142857142,5.126449879249321,-1.1891035108009333,0.03669909513284253,0.0,3.305308249323957e-10,13.743704196339028,-0.03358916802994827,0.08334662049571229,0.00513633276096126,0.9665788721105493,0.0,0.0,5.940538869708689e-05,18.73928172297676
1.7755102040816326,5.08199060287734,-1.203498610401624,0.04030812233120429,0.0,3.212289323428763e-10,13.671577419533985,-0.0329087181562997,0.08071241700769782,0.005023259324636875,0.9494532058519916,0.0,0.0,6.044323429676979e-05,18.59271814192446
1.836734693877551,5.036180381240229,-1.2170745550059223,0.043645690712800445,0.0,3.1255775745364645e-10,13.592882087911564,-0.032236032827483996,0.07813342752534425,0.004911599981276993,0.9323774226951773,0.0,0.0,6.141062161191257e-05,18.438881433167154
1.8979591836734693,4.9879675134775425,-1.2298761306761037,0.04673550733319942,0.0,3.0446900556313494e-10,13.508146173346368,-0.03157355529535977,0.07561403310980275,0.0048017880402122515,0.9154237308320958,0.0,0.0,6.231298198144941e-05,18.277301373454208
1.9591836734693877,4.940065963052348,-1.24194750129422,0.04959910402949674,0.0,2.9691726854963463e-10,13.41792179067336,-0.030923157756170383,0.0731629193715655,0.004694152513041949,0.8986533350054557,0.0,0.0,6.315534132284029e-05,18.111289761233117
2.020408163265306,4.891436248740092,-1.2533316746279297,0.052256013435425075,0.0,2.898616902058393e-10,13.322766236000573,-0.030286243440947658,0.07078545990114549,0.004588936984085912,0.8821165180391617,0.0,0.0,6.39423371637804e-05,17.94039543765863
2.0816326530612246,4.842232169195086,-1.2640701287296068,0.05472394132035774,0.0,2.83263634770492e-10,13.223230438015959,-0.029663831993801182,0.06848440013947155,0.0044863154049101794,0.8658527839104764,0.0,0.0,6.467823948241858e-05,17.7653407657856
2.142857142857143,4.792612789677378,-1.2742025634915137,0.05701893131718805,0.0,2.770879081737121e-10,13.119848761270617,-0.029056630619592738,0.06626169056228548,0.004386405253300474,0.8498863611552068,0.0,0.0,6.536697354775356e-05,17.586821112375503
2.204081632653061,4.742722862618393,-1.2837667487444548,0.05915551972396571,0.0,2.713025359923904e-10,13.013131052841786,-0.028465093183051238,0.06411806301609602,0.004289278453658341,0.8342380132962752,0.0,0.0,6.60121435380745e-05,17.40548896043751
2.2653061224489797,4.692693226766778,-1.2927984458782191,0.06114687917549588,0.0,2.658779862940719e-10,12.903559489647833,-0.02788946917608115,0.062053310080894875,0.004194970409169052,0.8189291895026543,0.0,0.0,6.661705622690306e-05,17.22195576785063
2.326530612244898,4.642641388932361,-1.301331384643774,0.06300495076428447,0.0,2.6078672554774585e-10,12.791586209794824,-0.027329844193879183,0.06006877735632976,0.00410348744985356,0.803969729090781,0.0,0.0,6.718474405431607e-05,17.03678049955562
2.387755102040816,4.592672252482316,-1.309397280643985,0.06474056470361589,0.0,2.5600421782456806e-10,12.677630012028635,-0.026786173320481055,0.05816081744366741,0.004014812957310987,0.7893581535978207,0.0,0.0,6.771798718574473e-05,16.85046087749209
2.4489795918367347,4.542878908998318,-1.3170258821483358,0.06636354993956672,0.0,2.515073704856263e-10,12.562076544967946,-0.026258308610891845,0.056327435875306975,0.003928912387983985,0.7751121691306864,0.0,0.0,6.82193344374582e-05,16.663471550126523
2.510204081632653,4.4933434894333,-1.3242450374035428,0.06788283332812384,0.0,2.472755333826626e-10,12.44528052776176,-0.025746021667110597,0.054568763888452665,0.003845737382039971,0.7612192942562785,0.0,0.0,6.869112279161982e-05,16.47621827834937
2.571428571428571,4.453745003830136,-1.331080775633744,0.06930652910680735,0.0,2.4328938863504845e-10,12.32756470422821,-0.02524902214308611,0.05288070057646088,0.0037652291150953587,0.7476880992193475,0.0,0.0,6.913549567144628e-05,16.298689604038188
2.63265306122449,4.40496347339149,-1.3375573965335121,0.07064201942611348,0.0,2.3953106165208737e-10,12.209222458112048,-0.024766972880335913,0.051260662750081565,0.0036873210240901955,0.7345064858823029,0.0,0.0,6.955441962475106e-05,16.112027605831436
2.693877551020408,4.356628110609108,-1.3436975643236337,0.07189602671778417,0.0,2.359851203337371e-10,12.090518066070432,-0.024299502252972616,0.04970807853897696,0.003611941016790965,0.7216763826881518,0.0,0.0,6.99496998706195e-05,15.926111489000494
2.7551020408163263,4.308785596965208,-1.349522403446187,0.07307467864720252,0.0,2.3263591053535038e-10,11.971689073946864,-0.02384621420757327,0.04821732007613733,0.0035390132558656973,0.7091919577407264,0.0,0.0,7.032299445342005e-05,15.741199346205335
2.816326530612245,4.261477945230126,-1.355051593748641,0.07418356637944967,0.0,2.294702206029342e-10,11.85294962402233,-0.023406696399590032,0.046789642000437226,0.003468459592999018,0.697038343528531,0.0,0.0,7.067582715691856e-05,15.557519966662268
2.877551020408163,4.214734411432346,-1.360303463613178,0.07522779681073999,0.0,2.2647539399400785e-10,11.73448939812526,-0.022980526758693998,0.04541835206564038,0.003400200715401702,0.6852172147018933,0.0,0.0,7.100959938810547e-05,15.375274393305272
2.9387755102040813,4.168584992259412,-1.3652950799519203,0.07621203939133991,0.0,2.2363966234451027e-10,11.616477288960088,-0.02256727876116571,0.04410499717491412,0.0033341570564688894,0.6737186014619887,0.0,0.0,7.132560087441675e-05,15.19464104341564
3.0,4.123052658035931,-1.370042334350991,0.07714056810193881,0.0,2.209529226249174e-10,11.499063344413099,-0.022166525634709444,0.042843249290054786,0.0032702495131449183,0.6625336199983867,0.0,0.0,7.162501950830347e-05,15.015766454607316
