C1,fast_likelihood_quarks.yaml,fast_likelihood_leptons.yaml,likelihood_ewpt.yaml,likelihood_eeww.yaml,likelihood_lept.yaml,likelihood_rd_rds.yaml,likelihood_lfu_fccc.yaml,likelihood_lfu_fcnc.yaml,likelihood_bcpv.yaml,likelihood_bqnunu.yaml,likelihood_lfv.yaml,likelihood_zlfv.yaml,likelihood_higgs.yaml,global
-0.23265306122448978,8.081268047325011,-1.0336145576012328,-0.0945260330443638,0.0,-7.538347873703444e-07,13.992449628198365,-0.04312760681450811,0.2453672535612874,0.0076594813012302865,-11.17348262614907,0.0,0.0,4.3206245099014495e-05,9.98203603918703
-0.22653061224489796,8.14914355960127,-1.034319023667706,-0.09066074157124149,0.0,-7.128323820104754e-07,13.990304592409283,-0.043174023746544776,0.23818806200311826,0.007601070496915163,-6.151465979431208,0.0,0.0,4.297246209006289e-05,15.065659775723592
-0.2204081632653061,8.20980932437692,-1.0350236466970841,-0.08701990046893471,0.0,-6.718300826769052e-07,13.988127213261297,-0.04322045130581387,0.231093507630856,0.007549681330164759,-2.4301139781415273,0.0,0.0,4.2738678743603487e-05,18.841243816834538
-0.21428571428571427,8.263367930958339,-1.0357284266891895,-0.08360353178339608,0.0,-6.308278892586117e-07,13.985918263015213,-0.04326688949372226,0.22408541732257525,0.007499460383335155,0.14622703513030544,0.0,0.0,4.250489506674171e-05,21.46454113291064
-0.20816326530612245,8.309919824906956,-1.0364333636446972,-0.08041165756281643,0.0,-5.898258016445723e-07,13.98367742752179,-0.0433133383118971,0.2171655256213434,0.007450968567812133,1.7399386913833013,0.0,0.0,4.2271111052372135e-05,23.098035759767043
-0.2020408163265306,8.349563770716713,-1.0371384575633513,-0.07744429985559975,0.0,-5.488238200568318e-07,13.981404534170807,-0.043359797762292374,0.2103354453031141,0.007401764341484984,2.517979095547089,0.0,0.0,4.203732670404747e-05,23.908783543400848
-0.19591836734693877,8.38239483131315,-1.0378437084464593,-0.07470148071354288,0.0,-5.078219442733456e-07,13.97910008746082,-0.043406267845860214,0.2043093933774518,0.0073537220501043166,2.6493035557789746,0.0,0.0,4.1803542021767726e-05,24.066551428694716
-0.18979591836734694,8.408507815818439,-1.0385491162929128,-0.07218322218594508,0.0,-4.668201742941136e-07,13.97676304127357,-0.043452748564767774,0.19722085256979582,0.007306837677075073,2.3018401696044464,0.0,0.0,4.156975700553289e-05,23.73749473283653
-0.18367346938775508,8.427994426171153,-1.0392546811042322,-0.06988954632736011,0.0,-4.2581851011913585e-07,13.974394426311768,-0.043499239920613775,0.19023758609700714,0.007261107098698538,1.6388181317053139,0.0,0.0,4.133597165889569e-05,23.086103120184887
-0.17755102040816326,8.44094439110222,-1.0399604028802543,-0.067820475190981,0.0,-3.8481695185943465e-07,13.971993845901121,-0.04354574191486904,0.1833602950540847,0.007216526086083697,0.8144400431594079,0.0,0.0,4.1102185978303396e-05,22.266669198685843
-0.17142857142857143,8.447445302280357,-1.0406662816217107,-0.0659760308327293,0.0,-3.438154996260323e-07,13.969561221309489,-0.04359225454921045,0.1762159391775011,0.007173090307025731,-0.031107657578679948,0.0,0.0,4.086839995665059e-05,21.419093853076504
-0.16530612244897958,8.447582614425983,-1.0413723173281042,-0.0643562353080398,0.0,-3.028141533079065e-07,13.967097022116464,-0.043638777825229624,0.16955712835831527,0.007130795327953798,-0.77697544120484,0.0,0.0,4.063461360814813e-05,20.665065120361955
-0.15918367346938775,8.441439652461895,-1.0420785100008771,-0.06296111067556609,0.0,-2.6181291268301266e-07,13.964600414488968,-0.04368531174466739,0.16300753469128537,0.0070896366158130775,-1.3269902984310278,0.0,0.0,4.040082691858515e-05,20.10046214641983
-0.15306122448979592,8.429097611404359,-1.0427848596391556,-0.06179067899403279,0.0,-2.2081177819543996e-07,13.962072156756848,-0.04373185630907983,0.1565719949646187,0.007049609540008106,-1.614367276420424,0.0,0.0,4.0167039898619805e-05,19.792156647531264
-0.14693877551020407,8.410635526317265,-1.0434913662441119,-0.06084496232425707,0.0,-1.798107494010992e-07,13.959511947871162,-0.04377841152003725,0.15024829908850812,0.0070107093743558835,-1.6052972742560847,0.0,0.0,3.99332525518048e-05,19.774034221748604
-0.14081632653061224,8.386130428294791,-1.0441980298152984,-0.060123982726167924,0.0,-1.38809826522035e-07,13.956919602949906,-0.04382497737944391,0.1440403504899166,0.006972931298981244,-1.30082879482908,0.0,0.0,3.969946486392928e-05,20.045127088938642
-0.1346938775510204,8.355657120842125,-1.044904850354179,-0.059627762263509965,0.0,-9.780900966926964e-08,13.954295716573835,-0.04387155388855035,0.137948138947948,0.006936270402289502,-0.7368327040275062,0.0,0.0,3.9465676842098674e-05,20.569639744100282
-0.12857142857142856,8.319304797319319,-1.0456118278598865,-0.05935632300082716,0.0,-5.680829839871393e-08,13.95163930270168,-0.043918141049125836,0.13197246750721625,0.006900721682916888,0.018027972634506284,0.0,0.0,3.9231888479207555e-05,21.278998145015983
-0.12244897959183673,8.277110860669382,-1.0463189623337996,-0.05930968700140582,0.0,-1.5807693265479372e-08,13.948951292562095,-0.04396473886291119,0.12611538984281268,0.0068662800516525735,0.8659526734356682,0.0,0.0,3.899809978236135e-05,22.075442090655585
-0.1163265306122449,8.229160676813763,-1.0470262537751154,-0.059487876334817,0.0,2.519280606350094e-08,13.946231198004025,-0.0440113473314625,0.12086936802273485,0.006832940333406867,1.6847804177657153,0.0,0.0,3.8764310765770915e-05,22.83738791300182
-0.11020408163265305,8.175520636728379,-1.0477337021852122,-0.05989091306639338,0.0,6.61931994772047e-08,13.943479035748487,-0.04405796645644244,0.1152524579925629,0.006800697269158995,2.3333340331558663,0.0,0.0,3.8530521408119967e-05,23.422742875901015
-0.10408163265306122,8.116265592898571,-1.0484413075635857,-0.06051881926513403,0.0,1.0719348708665422e-07,13.940695069241428,-0.04410459623945684,0.109757216012909,0.006769545517902209,2.6567350696207654,0.0,0.0,3.8296731720066646e-05,23.677196174148605
-0.0979591836734694,8.051435887682374,-1.049149069911394,-0.06137161700228688,0.0,1.4819366900287179e-07,13.937878521429278,-0.0441512366819623,0.1043847969657854,0.006739479658601333,2.491352789125436,0.0,0.0,3.80629416874001e-05,23.43715776240119
-0.09183673469387754,8.08782145040027,-1.0498569892278908,-0.062449328348627375,0.0,1.891937447817682e-07,13.935030225687768,-0.04419788778591993,0.09913626189695002,0.006710494192128991,1.6691044737126202,0.0,0.0,3.782915132433118e-05,22.641336718872367
-0.08571428571428572,8.013504633668845,-1.0505650655143484,-0.0637519753773752,0.0,2.3019371453436577e-07,13.932149931464348,-0.044244549552743706,0.09401257536338647,0.006682583543222265,0.02107250846687947,0.0,0.0,3.75953606344126e-05,20.908898467616563
-0.07959183673469389,7.850888445301507,-1.0512732987710223,-0.06527958016185664,0.0,2.711935785937314e-07,13.929237404432524,-0.04429122198411051,0.08901460495512303,0.006655742062411818,-2.6194918568865155,0.0,0.0,3.736156960343351e-05,18.095497871711242
-0.07346938775510203,7.764143292352401,-1.0519816889971025,-0.06703216477756868,0.0,3.1219333695986506e-07,13.926293295441894,-0.04433790508156932,0.08414395920078377,0.006629964027967894,-6.414628033888832,0.0,0.0,3.7127778242052045e-05,14.203268158249553
-0.0673469387755102,7.672120715348456,-1.0526902361944082,-0.06900975130132281,0.0,3.531929891886776e-07,13.92331654742102,-0.04438459884713808,0.07939571710208959,0.0066052436478285514,-11.519520292221308,0.0,0.0,3.689398653961007e-05,8.995870592134747
-0.06122448979591838,7.574870882961477,-1.053398940361987,-0.07121236181022539,0.0,3.9419253550221356e-07,13.920308172029392,-0.04443130328173339,0.07478215282709755,0.006581575061530565,-18.081009648131136,0.0,0.0,3.666019450676572e-05,2.3265275836814574
-0.055102040816326525,7.472421136193816,-1.054107801501459,-0.0736400183836814,0.0,4.351919761225176e-07,13.917267596584237,-0.04447801838771426,0.07029879402488781,0.00655895234211723,-26.237299796646944,0.0,0.0,3.6426402139966285e-05,-5.942942294180625
-0.04897959183673467,7.3648593069488015,-1.054816819611716,-0.07629274310131606,0.0,4.7619131071652276e-07,13.914194926425688,-0.04452474416626728,0.0659477754372002,0.006537369498071932,-36.11974811711456,0.0,0.0,3.619260944631719e-05,-15.943806376883337
-0.04285714285714287,7.252208751137232,-1.0555259946944986,-0.07917055804540496,0.0,5.171905395062737e-07,13.911090454853085,-0.04457148061930383,0.06172653525607075,0.0065168204751966385,-47.91967475214074,0.0,0.0,3.5958816411607586e-05,-27.867363747771414
-0.03673469387755102,7.1345116895302,-1.056235326748805,-0.08227348529770495,0.0,5.581896623807481e-07,13.907953500544378,-0.04461822774803892,0.05763877746004553,0.006497299158534808,-62.668988959346116,0.0,0.0,3.572502303939018e-05,-42.7454784492348
-0.030612244897959162,7.021314266704849,-1.0569448157760277,-0.0856015469424598,0.0,5.991886793399459e-07,13.90478468230966,-0.044664985554668135,0.053682371315993294,0.006478799374243671,-82.47523652138204,0.0,0.0,3.5491229340323116e-05,-62.67615165953244
-0.024489795918367363,6.893718570307556,-1.0576544617755061,-0.08915476506479791,0.0,6.401875906059118e-07,13.901583836284749,-0.044711754040406504,0.049861590128422506,0.006461314891474501,-68.0,0.0,0.0,3.525743530019554e-05,-48.33985977164562
-0.01836734693877551,6.761197373987898,-1.0583642647486613,-0.09293316175162047,0.0,6.811863956235342e-07,13.898350642734322,-0.04475853320696643,0.046174109081698944,0.006444839424239568,-68.0,0.0,0.0,3.50236409332183e-05,-48.48385328965176
-0.012244897959183654,6.623774304076505,-1.0590742246945268,-0.09693675909019461,0.0,7.22185095058947e-07,13.895085649700004,-0.04480532305608875,0.0426209842524532,0.006429366633275535,-68.0,0.0,0.0,3.478984622873327e-05,-48.63287049014724
-0.006122448979591855,6.481486641726406,-1.0597843416147725,-0.10116557916913749,0.0,7.63183688468061e-07,13.89178784732864,-0.04485212358927981,0.03920525084077653,0.006414890127881101,-68.0,0.0,0.0,3.455605118674043e-05,-48.7868720951146
0.0,6.334365036890858,-1.06049461550883,-0.10561964407904867,0.0,8.041821759618983e-07,13.888458382951795,-0.04489893480851492,0.03592548477439905,0.006401403467745759,-68.0,0.0,0.0,3.4322255821450653e-05,-48.9458277598736
