bq,fast_likelihood_quarks.yaml,fast_likelihood_leptons.yaml,likelihood_ewpt.yaml,likelihood_eeww.yaml,likelihood_lept.yaml,likelihood_rd_rds.yaml,likelihood_lfu_fccc.yaml,likelihood_lfu_fcnc.yaml,likelihood_bcpv.yaml,likelihood_bqnunu.yaml,likelihood_lfv.yaml,likelihood_zlfv.yaml,likelihood_higgs.yaml,global
1.0408163265306123,6.892277512330111,-0.7978888069869186,-0.029896140573292485,-0.00016091933993322982,-6.931001533816428e-07,13.945879060787737,-0.03425131655721003,-5.66728466964938,0.004735937503302701,1.210811329980963,-0.44106598220318816,-2.8228731459023493e-06,0.00011925344004737326,15.083271742758939
1.1020408163265305,6.891978991781798,-0.8232853535505384,-0.020490278189093658,-0.00017466874443883285,-6.486112079651107e-07,13.965966839873897,-0.033090905864938236,-5.612458699689739,0.004811426760189086,1.2058576215270485,-0.5412924947568367,-2.8232922932858173e-06,0.00011714572434584625,15.03793615296819
1.163265306122449,6.896337856953323,-0.8487006182122201,-0.011817527280562956,-0.00018747990778322787,-6.071595103351868e-07,13.990540700120857,-0.03185238268132906,-5.518877120184442,0.004859442094368838,1.1976829700585405,-0.6503660177079293,-2.8236847260387776e-06,0.00011519106264046286,15.027731583471226
1.2244897959183674,6.901403039289335,-0.8739183648656876,-0.0038312823854056433,-0.00019939363554755118,-5.686127468873536e-07,14.01618064519859,-0.030560654853317715,-5.394550783066027,0.004883996839223137,1.1868866934028173,-0.766921821554833,-2.8240513572086456e-06,0.00011338158588358738,15.039482063290926
1.2857142857142856,6.903495337164713,-0.8987653020394504,0.0035169416347926585,-0.0002104571706063041,-5.328178156460694e-07,14.039890831707229,-0.029236288760223772,-5.2462205685237535,0.004888720118029433,1.1739896246816475,-0.8895431559565488,-2.824393341427367e-06,0.00011170865568388422,15.061914034300356
1.346938775510204,6.899583678102317,-0.9231060125207406,0.010275601448817895,-0.0002207212693079441,-4.996102795917778e-07,14.059212407581388,-0.02789604145988278,-5.079788148389323,0.0048768417931563945,1.1594215873002032,-1.0168309756736633,-2.8247119825408618e-06,0.00011016329318280782,15.085635055883882
1.4081632653061225,6.887434471936331,-0.9468377456903738,0.016491826278560495,-0.00023023802510735436,-4.6882140980475384e-07,14.072244642543609,-0.02655338762293269,-4.900621327196504,0.004851200075028039,1.1435560186489155,-1.1474552971250844,-2.825008650120253e-06,0.00010873649167919552,15.102985606484062
1.4693877551020407,6.86559785507643,-0.9698854015525953,0.02221057904147017,-0.000239059294450783,-4.40283272618025e-07,14.077614451690852,-0.02521901463872922,-4.712944996852245,0.004814263373591032,1.126704656032146,-1.2801898004658518,-2.825284759921942e-06,0.00010741943687264666,15.108567686279457
1.530612244897959,6.833342085935328,-0.9921969033639755,0.027474156699007324,-0.0002472355955021044,-4.138322912128345e-07,14.074415522753327,-0.023901271511121536,-4.519944339800064,0.004768160216552353,1.1091318583105014,-1.4139323273710502,-2.825541692175193e-06,0.00010620365570801482,15.099012670554728
1.5918367346938775,6.790517594815583,-1.013739059526472,0.03232193462701005,-0.0002548153714165835,-3.8931162360533733e-07,14.062136634786757,-0.022606565527325984,-4.324602903147648,0.004714712888510775,1.0910540149579333,-1.547714240812855,-2.825780805792988e-06,0.0001050811108633809,15.07192917370851
1.653061224489796,6.7374276402467785,-1.0344939492434264,0.036790282051139656,-0.00026184452863731167,-3.665726550083903e-07,14.040589365818438,-0.021339706097798228,-4.131831052628463,0.0046554718645737125,1.0726509375401818,-1.6807014863404337,-2.826003392186749e-06,0.00010404425482590796,15.02358651036113
1.7142857142857142,6.823124774153712,-1.0544558237091053,0.04091259378947143,-0.0002683661790783276,-3.4547582972166424e-07,14.009838107888571,-0.02010419841791844,-3.9406626825148496,0.004591749169597037,1.0540736787449436,-1.8121898351637746,-2.8262106770426954e-06,0.0001030860546329393,15.104959912129699
1.7755102040816326,6.752579585038347,-1.0736284890984393,0.0447193978234921,-0.00027442053058024385,-3.2589099896451756e-07,13.970141472723014,-0.018902491345308192,-3.7528179846077556,0.004524649554874749,1.0354453008470283,-1.9415963408241037,-2.8264038203218433e-06,0.00010219999574445637,15.020289727281497
1.836734693877551,6.67354717295666,-1.0920231243082839,0.048238509534577645,-0.0002800448819613166,-3.076974406379662e-07,13.921898923552394,-0.017736184677140443,-3.568882886562582,0.004455098913165756,1.0168659687280837,-2.0684485908672894,-2.8265838967200807e-06,0.00010138007155902073,14.917733088177844
1.8979591836734693,6.503845919414971,-1.109656481120119,0.05149521176401706,-0.00028527369075348474,-2.907836325061197e-07,13.865608605313255,-0.01660620112902933,-3.390445600041714,0.004383869708092902,0.9984205290205903,-2.1923729295740806,-2.826751908102665e-06,0.0001006207633089673,14.714485152893
1.9591836734693877,6.4117079137772635,-1.126549414399733,0.05451244625110263,-0.0002901386885447721,-2.7504688127066856e-07,13.801830665578134,-0.01551292810094651,-3.217341675326942,0.004311603422384458,0.9801727090011916,-2.3130824873676907,-2.8269087852805797e-06,9.991701420730692e-05,14.57985550920476
2.020408163265306,6.31487054758918,-1.1427256928757146,0.057311006607214665,-0.0002946690255996032,-2.6039285083712116e-07,13.73116199070019,-0.014456333880453087,-3.0499847232721677,0.0042388301682763085,0.9621745432428384,-2.430365580661343,-2.827055379128751e-06,9.926420008099512e-05,14.432026095344275
2.0816326530612246,6.214293365680078,-1.1582110456249666,0.05990972637023617,-0.0002988914329051795,-2.4673503817851383e-07,13.6542132939358,-0.013436062408842986,-2.888662965116298,0.004165985680327999,0.9444659201156593,-2.5440748374667805,-2.8271924872314003e-06,9.86580986435115e-05,14.272460073903426
2.142857142857143,6.110863323864578,-1.1730324046084348,0.06232565812121038,-0.0003028303902432583,-2.3399422732772734e-07,13.571593927228788,-0.012451510212365235,-2.7337148108642495,0.004093425946721574,0.9270791670341048,-2.654117249953302,-2.82732082723669e-06,9.809485861467238e-05,14.102431729710368
2.204081632653061,6.005386123274093,-1.187217308930407,0.06457424130308453,-0.0003065082955693299,-2.2209794281469186e-07,13.48389896635612,-0.01150188856760792,-2.585331490869253,0.004021439744050781,0.9100384762495128,-2.7604452451587793,-2.8274410723838628e-06,9.757096950835376e-05,13.923211326535737
2.2653061224489797,5.898582921708112,-1.200793441518762,0.06666945760214205,-0.00030994562986208507,-2.1097991320662146e-07,13.39170125388914,-0.0105862735102491,-2.443063657413944,0.003950259333151962,0.8933646754703322,-2.8630487895626295,-2.827553835516028e-06,9.708323266721663e-05,13.736560505066347
2.326530612244898,5.800605994316356,-1.2137882735428178,0.06862397352845662,-0.0003131611154110203,-2.0057955951724438e-07,13.295545343879281,-0.009703645875973166,-2.307076347615407,0.003880069556754684,0.8770657798931545,-2.9619484938376424,-2.827659674409233e-06,9.662873404181482e-05,13.55298483968156
2.387755102040816,5.693012622789638,-1.226228795939278,0.07044927041046378,-0.0003161718655029233,-1.9084151170467578e-07,13.195944859848561,-0.00885292318988462,-2.177222460184833,0.003811015557839248,0.8611482962427068,-3.0571896538809558,-2.827759109536032e-06,9.620481863947816e-05,13.354649246006776
2.4489795918367347,5.585766255215731,-1.2381413209543197,0.07215576227694243,-0.0003189935236385111,-1.817151542571338e-07,13.093378016794846,-0.008032984917306862,-2.053125538575472,0.00374320931429839,0.8456181369436173,-3.1488371477063524,-2.827852609854631e-06,9.58090670408751e-05,13.152298194367622
2.510204081632653,5.479276948763527,-1.2495513396314948,0.07375290237342114,-0.0003216403938814949,-1.7315420686170313e-07,12.988290362644946,-0.007242692315031718,-1.9347802404250238,0.0036767351620090594,0.8304782428456612,-3.2369711007489226,-2.827940608796098e-06,9.543927361121973e-05,12.946700616454008
2.571428571428571,5.3738908460904895,-1.2604834237172824,0.07524927911781276,-0.00032412556003436066,-1.6511634082228e-07,12.881091944145801,-0.0064809039149551495,-1.8219769904401542,0.00361165445639422,0.8157239631076809,-3.321683231445954,-2.8280235042643653e-06,9.509342674007826e-05,12.738711112126696
2.63265306122449,5.269896581673493,-1.2709611625855004,0.07665270238404531,-0.00032646099565525333,-1.5756281679379924e-07,12.772159209314253,-0.0057464874667161325,-1.7142872562558438,0.0035480095021149793,0.801353809406562,-3.403073792309641,-2.828101663965299e-06,9.476969063371143e-05,12.529306936693265
2.693877551020408,5.1675315508791755,-1.281007127568273,0.07797028091992786,-0.00032865766435818955,-1.5045816514902555e-07,12.661836404618528,-0.005038329036445077,-1.6118224395402265,0.003485826862388741,0.7873632768650438,-3.481249027459766,-2.8281754218539845e-06,9.44663889654862e-05,12.318833246631373
2.7551020408163263,5.0669878836004045,-1.2906428575195577,0.0792084918034206,-0.00033072561132030387,-1.437698889938943e-07,12.550435927423997,-0.004355339813656656,-1.514435390595871,0.0034251201431745315,0.7737437988713562,-3.5563190745917304,-2.8282450852401553e-06,9.418198995092553e-05,12.107809043685194
2.816326530612245,4.968418020186164,-1.2998888606643249,0.08037324264889989,-0.00033267404671022405,-1.3746819105264763e-07,12.438242504413429,-0.003696461080757274,-1.4216463058282525,0.003365892333512477,0.760491966454552,-3.628396246842202,-2.8283109365645487e-06,9.391509268752429e-05,11.897022026887871
2.877551020408163,4.871939842049642,-1.3087646287442425,0.0814699273544548,-0.00033451142112994603,-1.3152573341557172e-07,12.325512152658707,-0.0030606677242346336,-1.3332033115620288,0.0033081377709267556,0.7475968119669592,-3.6975936374772083,-2.828373240504334e-06,9.366441515723523e-05,11.686960819388029
2.9387755102040813,4.777641325561035,-1.31728866029421,0.08250347601602215,-0.0003362454943811599,-1.259174133849683e-07,12.21247720694848,-0.002446970575981311,-1.2488034373625734,0.0032518437904274222,0.7350489610287578,-3.7640239974470635,-2.8284322297622566e-06,9.342878299278823e-05,11.478113976603861
3.0,4.6855847337119485,-1.3254784905181367,0.08347839965268378,-0.00033788339781892773,-1.2062016041536339e-07,12.099343628739906,-0.00185441784163487,-1.1685152919556554,0.003196992106601293,0.7228447828040583,-3.827798842452342,-2.8284881317119925e-06,9.320711965798978e-05,11.270553868860974
